,Close,Signal_ML,Daily_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Cumulative_Max,Drawdown,Cum_Max,Sharpe_Ratio,Max_Drawdown
289,109647.9765625,0,0.007244728772290987,0.0,1.8181169410996276,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
290,108034.3359375,0,-0.014716556343200904,-0.0,1.7913605206974068,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
291,108231.1796875,0,0.0018220480395592098,0.0,1.7946244656222874,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
292,109232.0703125,0,0.009247710575546852,0.0,1.8112206332721577,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
293,108299.8515625,0,-0.008534295352390808,-0.0,1.7957631414394688,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
294,108950.2734375,0,0.006005750382996888,0.0,1.8065480466139405,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
295,111326.5546875,0,0.021810695604753683,0.0,1.8459501161539995,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
296,115987.203125,0,0.041864660687494615,0.0,1.923230191412828,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
297,117516.9921875,0,0.013189291760499877,0.0,1.9485962355299737,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
298,117435.2265625,0,-0.0006957770402219454,-0.0,1.947240447008629,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
299,119116.1171875,0,0.014313342548076147,0.0,1.9751119665501324,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
300,119849.703125,0,0.006158578325259345,0.0,1.9872758482972885,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
301,117777.1875,0,-0.01729262210051885,-0.0,1.9529106380431955,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
302,118738.5078125,1,0.00816219450392297,0.0,1.9688506745196843,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
303,119289.84375,1,0.004643278306736054,0.004643278306736054,1.9779925961458842,1.9327194249238124,2.034126849464992,0.04985304852932409,2.034126849464992,,
304,118003.2265625,1,-0.01078563897020779,-0.01078563897020779,1.9566586821181107,1.9118738109758766,2.034126849464992,0.060100990516530325,2.034126849464992,,
305,117939.9765625,1,-0.0005360022928398989,-0.0005360022928398989,1.9556099085781902,1.910849042229573,2.034126849464992,0.06060477854065142,2.034126849464992,,
306,117300.7890625,1,-0.00541960002562214,-0.00541960002562214,1.945011285067553,1.9004930047113455,2.034126849464992,0.06569592490694183,2.034126849464992,,
307,117439.5390625,1,0.0011828564931994912,0.0011828564931994912,1.9473119542954413,1.9027410152022486,2.034126849464992,0.06459077726509524,2.034126849464992,,
308,119995.4140625,1,0.02176332622218302,0.02176332622218302,1.9896919396131298,1.9441509886324229,2.034126849464992,0.04423316119947683,2.034126849464992,,
309,118754.9609375,1,-0.010337504434577038,-0.010337504434577038,1.969123490363937,1.924053319165948,2.034126849464992,0.05411340513399889,2.034126849464992,,
310,118368.0,1,-0.0032584822936673197,-0.0032584822936673197,1.9627071363365416,1.917783825493374,2.034126849464992,0.057195559855187,2.034126849464992,,
311,117635.8828125,0,-0.006185093838706357,-0.006185093838706357,1.9505676085204013,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
312,117947.3671875,0,0.002647868724685587,0.0,1.9557324554863873,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
313,119448.4921875,0,0.012727075099638885,0.0,1.9806232093221636,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
314,117924.4765625,0,-0.012758768211219684,-0.0,1.9553528968806602,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
315,117922.1484375,0,-1.9742508661990676e-05,-0.0,1.9553142933091563,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
316,117831.1875,0,-0.0007713643170961237,-0.0,1.9538060336345895,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
317,115758.203125,0,-0.017592832754910526,-0.0,1.9194330508493211,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
318,113320.0859375,0,-0.021062154747402473,-0.0,1.879005654905054,1.905922152570344,2.034126849464992,0.06302689378903172,2.034126849464992,,
